28800.0,8h00m00.0s,courier1_car_0,entry,1376870569,269969902
28800.0,8h00m00.0s,courier1_car_1,entry,1376870569,269969902
28800.0,8h00m00.0s,courier2_bike_0,entry,1376870569,269969902
28800.0,8h00m00.0s,courier2_bike_1,entry,1376870569,269969902
28800.0,8h00m00.0s,courier2_bike_2,entry,1376870569,269969902
28800.0,8h00m00.0s,courier3_truck_0,entry,253867808,253867809
28800.0,8h00m00.0s,courier3_truck_1,entry,253867808,253867809
28800.0,8h00m00.0s,courier4_car_0,entry,253867808,253867809
28800.0,8h00m00.0s,courier4_bike_1,entry,253867808,253867809
28800.0,8h00m00.0s,courier5_truck_0,entry,1376870569,269969902
28800.0,8h00m00.0s,courier5_car_1,entry,1376870569,269969902
28800.0,8h00m00.0s,courier5_car_2,entry,1376870569,269969902
28800.0,8h00m00.0s,bus_kelheim,entry,303429825,26968766
28802.458590534978,8h00m02.5s,courier2_bike_0,exit,1376870569,269969902
28802.458590534978,8h00m02.5s,courier2_bike_0,entry,269969902,3697075507
28802.458590534978,8h00m02.5s,courier2_bike_1,exit,1376870569,269969902
28802.458590534978,8h00m02.5s,courier2_bike_1,entry,269969902,3697075507
28802.458590534978,8h00m02.5s,courier2_bike_2,exit,1376870569,269969902
28802.458590534978,8h00m02.5s,courier2_bike_2,entry,269969902,3697075507
28802.984161267097,8h00m03.0s,courier4_bike_1,exit,253867808,253867809
28802.984161267097,8h00m03.0s,courier4_bike_1,entry,253867809,253867811
28804.778817694583,8h00m04.8s,bus_kelheim,exit,303429825,26968766
28804.778817694583,8h00m04.8s,bus_kelheim,entry,2569512882,2923384772
28804.91718106996,8h00m04.9s,courier1_car_0,exit,1376870569,269969902
28804.91718106996,8h00m04.9s,courier1_car_0,entry,269969902,3697075507
28804.91718106996,8h00m04.9s,courier1_car_1,exit,1376870569,269969902
28804.91718106996,8h00m04.9s,courier1_car_1,entry,269969902,3697075507
28804.91718106996,8h00m04.9s,courier5_car_1,exit,1376870569,269969902
28804.91718106996,8h00m04.9s,courier5_car_1,entry,269969902,3697075507
28804.91718106996,8h00m04.9s,courier5_car_2,exit,1376870569,269969902
28804.91718106996,8h00m04.9s,courier5_car_2,entry,269969902,3697075507
28805.537294238682,8h00m05.5s,courier2_bike_0,exit,269969902,3697075507
28805.537294238682,8h00m05.5s,courier2_bike_0,entry,3697075507,3697075505
28805.537294238682,8h00m05.5s,courier2_bike_1,exit,269969902,3697075507
28805.537294238682,8h00m05.5s,courier2_bike_1,entry,3697075507,3697075505
28805.537294238682,8h00m05.5s,courier2_bike_2,exit,269969902,3697075507
28805.537294238682,8h00m05.5s,courier2_bike_2,entry,3697075507,3697075505
28805.968322534198,8h00m06.0s,courier4_car_0,exit,253867808,253867809
28805.968322534198,8h00m06.0s,courier4_car_0,entry,253867809,253867811
28806.984161267097,8h00m07.0s,courier4_bike_1,exit,253867809,253867811
28806.984161267097,8h00m07.0s,courier4_bike_1,entry,253867811,600298359
28807.375771604937,8h00m07.4s,courier5_truck_0,exit,1376870569,269969902
28807.375771604937,8h00m07.4s,courier5_truck_0,entry,269969902,3697075507
28808.44984567901,8h00m08.4s,courier2_bike_0,exit,3697075507,3697075505
28808.44984567901,8h00m08.4s,courier2_bike_0,entry,3697075505,26702928
28808.44984567901,8h00m08.4s,courier2_bike_1,exit,3697075507,3697075505
28808.44984567901,8h00m08.4s,courier2_bike_1,entry,3697075505,26702928
28808.44984567901,8h00m08.4s,courier2_bike_2,exit,3697075507,3697075505
28808.44984567901,8h00m08.4s,courier2_bike_2,entry,3697075505,26702928
28808.484161267097,8h00m08.5s,courier4_bike_1,exit,253867811,600298359
28808.484161267097,8h00m08.5s,courier4_bike_1,entry,600298359,308020974
28808.952483801295,8h00m09.0s,courier3_truck_0,exit,253867808,253867809
28808.952483801295,8h00m09.0s,courier3_truck_0,entry,253867809,253867811
28808.952483801295,8h00m09.0s,courier3_truck_1,exit,253867808,253867809
28808.952483801295,8h00m09.0s,courier3_truck_1,entry,253867809,253867811
28809.095679012342,8h00m09.1s,courier2_bike_0,exit,3697075505,26702928
28809.095679012342,8h00m09.1s,courier2_bike_0,entry,26702928,3697075508
28809.095679012342,8h00m09.1s,courier2_bike_1,exit,3697075505,26702928
28809.095679012342,8h00m09.1s,courier2_bike_1,entry,26702928,3697075508
28809.095679012342,8h00m09.1s,courier2_bike_2,exit,3697075505,26702928
28809.095679012342,8h00m09.1s,courier2_bike_2,entry,26702928,3697075508
28811.074588477368,8h00m11.1s,courier1_car_0,exit,269969902,3697075507
28811.074588477368,8h00m11.1s,courier1_car_0,entry,3697075507,3697075505
28811.074588477368,8h00m11.1s,courier1_car_1,exit,269969902,3697075507
28811.074588477368,8h00m11.1s,courier1_car_1,entry,3697075507,3697075505
28811.074588477368,8h00m11.1s,courier5_car_1,exit,269969902,3697075507
28811.074588477368,8h00m11.1s,courier5_car_1,entry,3697075507,3697075505
28811.074588477368,8h00m11.1s,courier5_car_2,exit,269969902,3697075507
28811.074588477368,8h00m11.1s,courier5_car_2,entry,3697075507,3697075505
28813.502572016456,8h00m13.5s,courier2_bike_0,exit,26702928,3697075508
28813.502572016456,8h00m13.5s,courier2_bike_0,entry,3697075508,269969904
28813.502572016456,8h00m13.5s,courier2_bike_1,exit,26702928,3697075508
28813.502572016456,8h00m13.5s,courier2_bike_1,entry,3697075508,269969904
28813.502572016456,8h00m13.5s,courier2_bike_2,exit,26702928,3697075508
28813.502572016456,8h00m13.5s,courier2_bike_2,entry,3697075508,269969904
28813.968322534198,8h00m14.0s,courier4_car_0,exit,253867809,253867811
28813.968322534198,8h00m14.0s,courier4_car_0,entry,253867811,600298359
28816.502572016456,8h00m16.5s,courier2_bike_0,exit,3697075508,269969904
28816.502572016456,8h00m16.5s,courier2_bike_0,entry,269969904,1226512431
28816.502572016456,8h00m16.5s,courier2_bike_1,exit,3697075508,269969904
28816.502572016456,8h00m16.5s,courier2_bike_1,entry,269969904,1226512431
28816.502572016456,8h00m16.5s,courier2_bike_2,exit,3697075508,269969904
28816.502572016456,8h00m16.5s,courier2_bike_2,entry,269969904,1226512431
28816.611882716046,8h00m16.6s,courier5_truck_0,exit,269969902,3697075507
28816.611882716046,8h00m16.6s,courier5_truck_0,entry,3697075507,3697075505
28816.899691358027,8h00m16.9s,courier1_car_0,exit,3697075507,3697075505
28816.899691358027,8h00m16.9s,courier1_car_0,entry,3697075505,26702928
28816.899691358027,8h00m16.9s,courier1_car_1,exit,3697075507,3697075505
28816.899691358027,8h00m16.9s,courier1_car_1,entry,3697075505,26702928
28816.899691358027,8h00m16.9s,courier5_car_1,exit,3697075507,3697075505
28816.899691358027,8h00m16.9s,courier5_car_1,entry,3697075505,26702928
28816.899691358027,8h00m16.9s,courier5_car_2,exit,3697075507,3697075505
28816.899691358027,8h00m16.9s,courier5_car_2,entry,3697075505,26702928
28816.968322534198,8h00m17.0s,courier4_car_0,exit,253867811,600298359
28816.968322534198,8h00m17.0s,courier4_car_0,entry,600298359,308020974
28818.191358024695,8h00m18.2s,courier1_car_0,exit,3697075505,26702928
28818.191358024695,8h00m18.2s,courier1_car_0,entry,26702928,3697075508
28818.191358024695,8h00m18.2s,courier1_car_1,exit,3697075505,26702928
28818.191358024695,8h00m18.2s,courier1_car_1,entry,26702928,3697075508
28818.191358024695,8h00m18.2s,courier5_car_1,exit,3697075505,26702928
28818.191358024695,8h00m18.2s,courier5_car_1,entry,26702928,274946950
28818.191358024695,8h00m18.2s,courier5_car_2,exit,3697075505,26702928
28818.191358024695,8h00m18.2s,courier5_car_2,entry,26702928,3697075508
28820.502572016456,8h00m20.5s,courier2_bike_0,exit,269969904,1226512431
28820.502572016456,8h00m20.5s,courier2_bike_0,entry,1226512431,3697077156
28820.502572016456,8h00m20.5s,courier2_bike_1,exit,269969904,1226512431
28820.502572016456,8h00m20.5s,courier2_bike_1,entry,1226512431,3697077156
28820.502572016456,8h00m20.5s,courier2_bike_2,exit,269969904,1226512431
28820.502572016456,8h00m20.5s,courier2_bike_2,entry,1226512431,3697077156
28820.952483801295,8h00m21.0s,courier3_truck_0,exit,253867809,253867811
28820.952483801295,8h00m21.0s,courier3_truck_0,entry,253867811,600298359
28820.952483801295,8h00m21.0s,courier3_truck_1,exit,253867809,253867811
28820.952483801295,8h00m21.0s,courier3_truck_1,entry,253867811,600298359
