28821.59827213823,8h00m21.6s,courier_2_bike_3,entry,174,153
28821.59827213823,8h00m21.6s,courier_2_bike_4,exit,115,114
28821.59827213823,8h00m21.6s,courier_2_bike_4,entry,114,113
28825.19798416127,8h00m25.2s,courier_2_bike_0,exit,94,73
28825.19798416127,8h00m25.2s,courier_2_bike_0,entry,73,52
28825.19798416127,8h00m25.2s,courier_2_bike_1,exit,94,73
28825.19798416127,8h00m25.2s,courier_2_bike_1,entry,73,72
28825.19798416127,8h00m25.2s,courier_2_bike_2,exit,94,73
28825.19798416127,8h00m25.2s,courier_2_bike_2,entry,73,52
28825.19798416127,8h00m25.2s,courier_2_bike_3,exit,174,153
28825.19798416127,8h00m25.2s,courier_2_bike_3,entry,153,132
28825.19798416127,8h00m25.2s,courier_2_bike_4,exit,114,113
28825.19798416127,8h00m25.2s,courier_2_bike_4,entry,113,112
28828.79769618431,8h00m28.8s,courier_1_car_0,exit,157,136
28828.79769618431,8h00m28.8s,courier_1_car_0,entry,136,115
28828.79769618431,8h00m28.8s,courier_1_car_1,exit,217,216
28828.79769618431,8h00m28.8s,courier_1_car_1,entry,216,237
28828.79769618431,8h00m28.8s,courier_1_car_2,exit,217,216
28828.79769618431,8h00m28.8s,courier_1_car_2,entry,216,215
28828.79769618431,8h00m28.8s,courier_2_bike_0,exit,73,52
28828.79769618431,8h00m28.8s,courier_2_bike_0,entry,52,53
28828.79769618431,8h00m28.8s,courier_2_bike_1,exit,73,72
28828.79769618431,8h00m28.8s,courier_2_bike_1,entry,72,71
28828.79769618431,8h00m28.8s,courier_2_bike_2,exit,73,52
28828.79769618431,8h00m28.8s,courier_2_bike_2,entry,52,51
28828.79769618431,8h00m28.8s,courier_2_bike_3,exit,153,132
28828.79769618431,8h00m28.8s,courier_2_bike_3,entry,132,111
28828.79769618431,8h00m28.8s,courier_2_bike_4,exit,113,112
28828.79769618431,8h00m28.8s,courier_2_bike_4,entry,112,111
28832.397408207347,8h00m32.4s,courier_2_bike_1,exit,72,71
28832.397408207347,8h00m32.4s,courier_2_bike_1,entry,71,72
28832.397408207347,8h00m32.4s,courier_2_bike_2,exit,52,51
28832.397408207347,8h00m32.4s,courier_2_bike_2,entry,51,50
28832.397408207347,8h00m32.4s,courier_2_bike_3,exit,132,111
28832.397408207347,8h00m32.4s,courier_2_bike_3,entry,111,90
28832.397408207347,8h00m32.4s,courier_2_bike_4,exit,112,111
28832.397408207347,8h00m32.4s,courier_2_bike_4,entry,111,90
28832.79769618431,8h00m32.8s,courier_2_bike_0,exit,52,53
28832.79769618431,8h00m32.8s,courier_2_bike_0,entry,53,54
28835.997120230386,8h00m36.0s,courier_1_car_0,exit,136,115
28835.997120230386,8h00m36.0s,courier_1_car_0,entry,115,114
28835.997120230386,8h00m36.0s,courier_1_car_2,exit,216,215
28835.997120230386,8h00m36.0s,courier_1_car_2,entry,215,214
28835.997120230386,8h00m36.0s,courier_2_bike_2,exit,51,50
28835.997120230386,8h00m36.0s,courier_2_bike_2,entry,50,49
28835.997120230386,8h00m36.0s,courier_2_bike_3,exit,111,90
28835.997120230386,8h00m36.0s,courier_2_bike_3,entry,90,69
28835.997120230386,8h00m36.0s,courier_2_bike_4,exit,111,90
28835.997120230386,8h00m36.0s,courier_2_bike_4,entry,90,69
28836.397408207347,8h00m36.4s,courier_2_bike_1,exit,71,72
28836.397408207347,8h00m36.4s,courier_2_bike_1,entry,72,73
28836.79769618431,8h00m36.8s,courier_1_car_1,exit,216,237
28836.79769618431,8h00m36.8s,courier_1_car_1,entry,237,258
28836.79769618431,8h00m36.8s,courier_2_bike_0,exit,53,54
28836.79769618431,8h00m36.8s,courier_2_bike_0,entry,54,55
28839.596832253425,8h00m39.6s,courier_2_bike_2,exit,50,49
28839.596832253425,8h00m39.6s,courier_2_bike_2,entry,49,48
28839.596832253425,8h00m39.6s,courier_2_bike_3,exit,90,69
28839.596832253425,8h00m39.6s,courier_2_bike_3,entry,69,48
28839.596832253425,8h00m39.6s,courier_2_bike_4,exit,90,69
28839.596832253425,8h00m39.6s,courier_2_bike_4,entry,69,48
28840.397408207347,8h00m40.4s,courier_2_bike_1,exit,72,73
28840.397408207347,8h00m40.4s,courier_2_bike_1,entry,73,74
28840.79769618431,8h00m40.8s,courier_2_bike_0,exit,54,55
28840.79769618431,8h00m40.8s,courier_2_bike_0,entry,55,56
28843.196544276463,8h00m43.2s,courier_1_car_0,exit,115,114
28843.196544276463,8h00m43.2s,courier_1_car_0,entry,114,115
28843.196544276463,8h00m43.2s,courier_1_car_2,exit,215,214
28843.196544276463,8h00m43.2s,courier_1_car_2,entry,214,215
28843.196544276463,8h00m43.2s,courier_2_bike_2,exit,49,48
28843.196544276463,8h00m43.2s,courier_2_bike_2,entry,48,47
28843.196544276463,8h00m43.2s,courier_2_bike_3,exit,69,48
28843.196544276463,8h00m43.2s,courier_2_bike_3,entry,48,47
28843.196544276463,8h00m43.2s,courier_2_bike_4,exit,69,48
28843.196544276463,8h00m43.2s,courier_2_bike_4,entry,48,27
28844.397408207347,8h00m44.4s,courier_2_bike_1,exit,73,74
28844.397408207347,8h00m44.4s,courier_2_bike_1,entry,74,75
28844.79769618431,8h00m44.8s,courier_1_car_1,exit,237,258
28844.79769618431,8h00m44.8s,courier_1_car_1,entry,258,279
28844.79769618431,8h00m44.8s,courier_2_bike_0,exit,55,56
28844.79769618431,8h00m44.8s,courier_2_bike_0,entry,56,57
28846.7962562995,8h00m46.8s,courier_2_bike_2,exit,48,47
28846.7962562995,8h00m46.8s,courier_2_bike_2,entry,47,46
28846.7962562995,8h00m46.8s,courier_2_bike_3,exit,48,47
28846.7962562995,8h00m46.8s,courier_2_bike_3,entry,47,46
28846.7962562995,8h00m46.8s,courier_2_bike_4,exit,48,27
28846.7962562995,8h00m46.8s,courier_2_bike_4,entry,27,6
28848.397408207347,8h00m48.4s,courier_2_bike_1,exit,74,75
28848.397408207347,8h00m48.4s,courier_2_bike_1,entry,75,76
28848.79769618431,8h00m48.8s,courier_2_bike_0,exit,56,57
28848.79769618431,8h00m48.8s,courier_2_bike_0,entry,57,56
28850.39596832254,8h00m50.4s,courier_2_bike_2,exit,47,46
28850.39596832254,8h00m50.4s,courier_2_bike_2,entry,46,45
28850.39596832254,8h00m50.4s,courier_2_bike_3,exit,47,46
28850.39596832254,8h00m50.4s,courier_2_bike_3,entry,46,45
28850.39596832254,8h00m50.4s,courier_2_bike_4,exit,27,6
28850.39596832254,8h00m50.4s,courier_2_bike_4,entry,6,7
28851.196544276463,8h00m51.2s,courier_1_car_0,exit,114,115
28851.196544276463,8h00m51.2s,courier_1_car_0,entry,115,116
28851.196544276463,8h00m51.2s,courier_1_car_2,exit,214,215
28851.196544276463,8h00m51.2s,courier_1_car_2,entry,215,216
28852.397408207347,8h00m52.4s,courier_2_bike_1,exit,75,76
28852.397408207347,8h00m52.4s,courier_2_bike_1,entry,76,77
28852.397408207347,8h00m52.4s,courier_2_bike_0,exit,57,56
28852.397408207347,8h00m52.4s,courier_2_bike_0,entry,56,55
28852.79769618431,8h00m52.8s,courier_1_car_1,exit,258,279
28852.79769618431,8h00m52.8s,courier_1_car_1,entry,279,280
28853.99568034558,8h00m54.0s,courier_2_bike_2,exit,46,45
28853.99568034558,8h00m54.0s,courier_2_bike_2,entry,45,44
28853.99568034558,8h00m54.0s,courier_2_bike_3,exit,46,45
28853.99568034558,8h00m54.0s,courier_2_bike_3,entry,45,44
28853.99568034558,8h00m54.0s,courier_2_bike_4,exit,6,7
28853.99568034558,8h00m54.0s,courier_2_bike_4,entry,7,8
28855.997120230386,8h00m56.0s,courier_2_bike_0,exit,56,55
28855.997120230386,8h00m56.0s,courier_2_bike_0,entry,55,54
28856.397408207347,8h00m56.4s,courier_2_bike_1,exit,76,77
28856.397408207347,8h00m56.4s,courier_2_bike_1,entry,77,78
28857.595392368617,8h00m57.6s,courier_2_bike_2,exit,45,44
28857.595392368617,8h00m57.6s,courier_2_bike_2,entry,44,43
28857.595392368617,8h00m57.6s,courier_2_bike_3,exit,45,44
28857.595392368617,8h00m57.6s,courier_2_bike_4,exit,7,8
28857.595392368617,8h00m57.6s,courier_2_bike_4,entry,8,9
28859.196544276463,8h00m59.2s,courier_1_car_0,exit,115,116
28859.196544276463,8h00m59.2s,courier_1_car_0,entry,116,117
28859.196544276463,8h00m59.2s,courier_1_car_2,exit,215,216
28859.196544276463,8h00m59.2s,courier_1_car_2,entry,216,217
28859.596832253425,8h00m59.6s,courier_2_bike_0,exit,55,54
28859.596832253425,8h00m59.6s,courier_2_bike_0,entry,54,53
28860.397408207347,8h01m00.4s,courier_2_bike_1,exit,77,78
28860.397408207347,8h01m00.4s,courier_2_bike_1,entry,78,79
28860.79769618431,8h01m00.8s,courier_1_car_1,exit,279,280
